<<<<<<< HEAD
Ticker;Name;Sector;Asset Class;Location;Exchange
PECO;PHILLIPS EDISON AND COMPANY INC;Real Estate;Equity;United States;NASDAQ
TGTX;TG THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
IESC;IES INC;Industrials;Equity;United States;NASDAQ
ECG;EVERUS CONSTRUCTION GROUP INC;Industrials;Equity;United States;New York Stock Exchange Inc.
ENVA;ENOVA INTERNATIONAL INC;Financials;Equity;United States;New York Stock Exchange Inc.
FTDR;FRONTDOOR INC;Consumer Discretionary;Equity;United States;NASDAQ
ACIW;ACI WORLDWIDE INC;Information Technology;Equity;United States;NASDAQ
TREX;TREX INC;Industrials;Equity;United States;New York Stock Exchange Inc.
BTSG;BRIGHTSPRING HEALTH SERVICES INC;Health Care;Equity;United States;NASDAQ
VSCO;VICTORIA S SECRET;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
ITRI;ITRON INC;Information Technology;Equity;United States;NASDAQ
MUR;MURPHY OIL CORP;Energy;Equity;United States;New York Stock Exchange Inc.
ASB;ASSOCIATED BANCORP;Financials;Equity;United States;New York Stock Exchange Inc.
MAC;MACERICH REIT;Real Estate;Equity;United States;New York Stock Exchange Inc.
RIG;TRANSOCEAN LTD;Energy;Equity;United States;New York Stock Exchange Inc.
SBRA;SABRA HEALTH CARE REIT INC;Real Estate;Equity;United States;NASDAQ
BMI;BADGER METER INC;Information Technology;Equity;United States;New York Stock Exchange Inc.
GFS;GLOBALFOUNDRIES INC;Information Technology;Equity;United States;NASDAQ
FELE;FRANKLIN ELECTRIC INC;Industrials;Equity;United States;NASDAQ
URBN;URBAN OUTFITTERS INC;Consumer Discretionary;Equity;United States;NASDAQ
CNO;CNO FINANCIAL GROUP INC;Financials;Equity;United States;New York Stock Exchange Inc.
TNL;TRAVEL LEISURE;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
SKYW;SKYWEST INC;Industrials;Equity;United States;NASDAQ
FOLD;AMICUS THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
PATK;PATRICK INDUSTRIES INC;Consumer Discretionary;Equity;United States;NASDAQ
WULF;TERAWULF INC;Information Technology;Equity;United States;NASDAQ
ATGE;ADTALEM GLOBAL EDUCATION INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
INDB;INDEPENDENT BANK CORP;Financials;Equity;United States;NASDAQ
MC;MOELIS CLASS A;Financials;Equity;United States;New York Stock Exchange Inc.
SARO;STANDARDAERO;Industrials;Equity;United States;New York Stock Exchange Inc.
AEO;AMERICAN EAGLE OUTFITTERS INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
GPK;GRAPHIC PACKAGING HOLDING;Materials;Equity;United States;New York Stock Exchange Inc.
VISN;VISTANCE NETWORKS INC;Information Technology;Equity;United States;NASDAQ
PEGA;PEGASYSTEMS INC;Information Technology;Equity;United States;NASDAQ
SFBS;SERVISFIRST BANCSHARES INC;Financials;Equity;United States;New York Stock Exchange Inc.
CORT;CORCEPT THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
ASO;ACADEMY SPORTS AND OUTDOORS INC;Consumer Discretionary;Equity;United States;NASDAQ
EPR;EPR PROPERTIES REIT;Real Estate;Equity;United States;New York Stock Exchange Inc.
INDV;INDIVIOR PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
HASI;HA SUSTAINABLE INFRASTRUCTURE CAPI;Financials;Equity;United States;New York Stock Exchange Inc.
KYMR;KYMERA THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
VVV;VALVOLINE INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
CRC;CALIFORNIA RESOURCES CORP;Energy;Equity;United States;New York Stock Exchange Inc.
BTU;PEABODY ENERGY CORP;Energy;Equity;United States;New York Stock Exchange Inc.
AGO;ASSURED GUARANTY LTD;Financials;Equity;United States;New York Stock Exchange Inc.
CCC;CCC INTELLIGENT SOLUTIONS HOLDINGS;Information Technology;Equity;United States;NASDAQ
ADT;ADT INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
FOUR;SHIFT4 PAYMENTS INC CLASS A;Financials;Equity;United States;New York Stock Exchange Inc.
ADMA;ADMA BIOLOGICS INC;Health Care;Equity;United States;NASDAQ
WHR;WHIRLPOOL CORP;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
PJT;PJT PARTNERS INC CLASS A;Financials;Equity;United States;New York Stock Exchange Inc.
DVA;DAVITA INC;Health Care;Equity;United States;New York Stock Exchange Inc.
FFIN;FIRST FINANCIAL BANKSHARES INC;Financials;Equity;United States;NASDAQ
SXT;SENSIENT TECHNOLOGIES CORP;Materials;Equity;United States;New York Stock Exchange Inc.
CUZ;COUSINS PROPERTIES REIT INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
FLG;FLAGSTAR BANK NATIONAL ASSOCIATION;Financials;Equity;United States;New York Stock Exchange Inc.
MWA;MUELLER WATER PRODUCTS INC SERIES;Industrials;Equity;United States;New York Stock Exchange Inc.
QS;QUANTUMSCAPE CORP CLASS A;Consumer Discretionary;Equity;United States;NASDAQ
KAI;KADANT INC;Industrials;Equity;United States;New York Stock Exchange Inc.
SIG;SIGNET JEWELERS LTD;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
MIRM;MIRUM PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
MDU;MDU RESOURCES GROUP INC;Utilities;Equity;United States;New York Stock Exchange Inc.
KRC;KILROY REALTY REIT CORP;Real Estate;Equity;United States;New York Stock Exchange Inc.
PSMT;PRICESMART INC;Consumer Staples;Equity;United States;NASDAQ
KNF;KNIFE RIVER CORP;Materials;Equity;United States;New York Stock Exchange Inc.
RUN;SUNRUN INC;Industrials;Equity;United States;NASDAQ
BFB;BROWN FORMAN CORP CLASS B;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
TPC;TUTOR PERINI CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
LTH;LIFE TIME GROUP HOLDINGS INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
UCB;UNITED COMMUNITY BANKS INC;Financials;Equity;United States;New York Stock Exchange Inc.
NWE;NORTHWESTERN ENERGY GROUP INC;Utilities;Equity;United States;NASDAQ
PI;IMPINJ INC;Information Technology;Equity;United States;NASDAQ
AZZ;AZZ INC;Industrials;Equity;United States;New York Stock Exchange Inc.
KBH;KB HOME;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
NEU;NEWMARKET CORP;Materials;Equity;United States;New York Stock Exchange Inc.
LBRT;LIBERTY ENERGY INC CLASS A;Energy;Equity;United States;New York Stock Exchange Inc.
SHC;SOTERA HEALTH COMPANY;Health Care;Equity;United States;NASDAQ
MSM;MSC INDUSTRIAL INC CLASS A;Industrials;Equity;United States;New York Stock Exchange Inc.
LCII;LCI INDUSTRIES;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
S;SENTINELONE INC CLASS A;Information Technology;Equity;United States;New York Stock Exchange Inc.
YETI;YETI HOLDINGS INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
LLYVK;LIBERTY LIVE HOLDINGS INC;Consumer Discretionary;Equity;United States;NASDAQ
GLNG;GOLAR LNG LTD;Energy;Equity;Norway;NASDAQ
TEX;TEREX CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
MYRG;MYR GROUP INC;Industrials;Equity;United States;NASDAQ
LGND;LIGAND PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
PSN;PARSONS CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
CBT;CABOT CORP;Materials;Equity;United States;New York Stock Exchange Inc.
SIRI;SIRIUSXM HOLDINGS INC;Communication;Equity;United States;NASDAQ
IBOC;INTERNATIONAL BANCSHARES CORP;Financials;Equity;United States;NASDAQ
WSFS;WSFS FINANCIAL CORP;Financials;Equity;United States;NASDAQ
NVST;ENVISTA HOLDINGS CORP;Health Care;Equity;United States;New York Stock Exchange Inc.
KGS;KODIAK GAS SERVICES INC;Energy;Equity;United States;New York Stock Exchange Inc.
AIR;AAR CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
PRM;PERIMETER SOLUTIONS INC;Materials;Equity;United States;New York Stock Exchange Inc.
CLSK;CLEANSPARK INC;Information Technology;Equity;United States;NASDAQ
CVLT;COMMVAULT SYSTEMS INC;Information Technology;Equity;United States;NASDAQ
QTWO;Q2 HOLDINGS INC;Information Technology;Equity;United States;New York Stock Exchange Inc.
MHO;M I HOMES INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
WSC;WILLSCOT HOLDINGS CORP CLASS A;Industrials;Equity;United States;NASDAQ
WK;WORKIVA INC CLASS A;Information Technology;Equity;United States;New York Stock Exchange Inc.
DOCN;DIGITALOCEAN HOLDINGS INC;Information Technology;Equity;United States;New York Stock Exchange Inc.
MARA;MARA HOLDINGS INC;Information Technology;Equity;United States;NASDAQ
DAN;DANA INCORPORATED INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
RUSHA;RUSH ENTERPRISES INC CLASS A;Industrials;Equity;United States;NASDAQ
GHC;GRAHAM HOLDINGS COMPANY CLASS B;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
SRRK;SCHOLAR ROCK HOLDING CORP;Health Care;Equity;United States;NASDAQ
JHX;JAMES HARDIE INDUSTRIES PLC;Materials;Equity;Australia;New York Stock Exchange Inc.
REVG;REV GROUP INC;Industrials;Equity;United States;New York Stock Exchange Inc.
DLB;DOLBY LABORATORIES INC CLASS A;Information Technology;Equity;United States;New York Stock Exchange Inc.
FHB;FIRST HAWAIIAN INC;Financials;Equity;United States;NASDAQ
WHD;CACTUS INC CLASS A;Energy;Equity;United States;New York Stock Exchange Inc.
RNST;RENASANT CORP;Financials;Equity;United States;New York Stock Exchange Inc.
IRT;INDEPENDENCE REALTY INC TRUST;Real Estate;Equity;United States;New York Stock Exchange Inc.
NWS;NEWS CORP CLASS B;Communication;Equity;United States;NASDAQ
CALM;CAL MAINE FOODS INC;Consumer Staples;Equity;United States;NASDAQ
EXPO;EXPONENT INC;Industrials;Equity;United States;NASDAQ
KFY;KORN FERRY;Industrials;Equity;United States;New York Stock Exchange Inc.
BOX;BOX INC CLASS A;Information Technology;Equity;United States;New York Stock Exchange Inc.
OUT;OUTFRONT MEDIA INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
SKT;TANGER INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
VICR;VICOR CORP;Industrials;Equity;United States;NASDAQ
BKD;BROOKDALE SENIOR LIVING INC;Health Care;Equity;United States;New York Stock Exchange Inc.
BHF;BRIGHTHOUSE FINANCIAL INC;Financials;Equity;United States;NASDAQ
COLD;AMERICOLD REALTY INC TRUST;Real Estate;Equity;United States;New York Stock Exchange Inc.
UPST;UPSTART HOLDINGS INC;Financials;Equity;United States;NASDAQ
PII;POLARIS INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
NG;NOVAGOLD RESOURCES INC;Materials;Equity;Canada;Nyse Mkt Llc
SLGN;SILGAN HOLDINGS INC;Materials;Equity;United States;New York Stock Exchange Inc.
LRN;STRIDE INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
FBP;FIRST BANCORP;Financials;Equity;United States;New York Stock Exchange Inc.
BILL;BILL HOLDINGS INC;Information Technology;Equity;United States;New York Stock Exchange Inc.
OTTR;OTTER TAIL CORP;Utilities;Equity;United States;NASDAQ
RYN;RAYONIER REIT INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
BXMT;BLACKSTONE MORTGAGE TRUST REIT CLA;Financials;Equity;United States;New York Stock Exchange Inc.
BKU;BANKUNITED INC;Financials;Equity;United States;New York Stock Exchange Inc.
VAL;VALARIS LTD;Energy;Equity;United States;New York Stock Exchange Inc.
VRNS;VARONIS SYSTEMS INC;Information Technology;Equity;United States;NASDAQ
NHI;NATIONAL HEALTH INVESTORS REIT INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
ZETA;ZETA GLOBAL HOLDINGS CORP CLASS A;Information Technology;Equity;United States;New York Stock Exchange Inc.
DORM;DORMAN PRODUCTS INC;Consumer Discretionary;Equity;United States;NASDAQ
HP;HELMERICH & PAYNE INC;Energy;Equity;United States;New York Stock Exchange Inc.
ALHC;ALIGNMENT HEALTHCARE INC;Health Care;Equity;United States;NASDAQ
FUL;HB FULLER;Materials;Equity;United States;New York Stock Exchange Inc.
PVH;PVH CORP;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
GFF;GRIFFON CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
GSAT;GLOBALSTAR VOTING INC;Communication;Equity;United States;NASDAQ
PCH;POTLATCHDELTIC CORP;Real Estate;Equity;United States;NASDAQ
HAE;HAEMONETICS CORP;Health Care;Equity;United States;New York Stock Exchange Inc.
LQDA;LIQUIDIA CORP;Health Care;Equity;United States;NASDAQ
CDP;COPT DEFENSE PROPERTIES;Real Estate;Equity;United States;New York Stock Exchange Inc.
ICUI;ICU MEDICAL INC;Health Care;Equity;United States;NASDAQ
SOUN;SOUNDHOUND AI INC CLASS A;Information Technology;Equity;United States;NASDAQ
PLMR;PALOMAR HOLDINGS INC;Financials;Equity;United States;NASDAQ
LIVN;LIVANOVA PLC;Health Care;Equity;United States;NASDAQ
BRBR;BELLRING BRANDS INC;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
CELC;CELCUITY INC;Health Care;Equity;United States;NASDAQ
KLIC;KULICKE AND SOFFA INDUSTRIES INC;Information Technology;Equity;United States;NASDAQ
AVA;AVISTA CORP;Utilities;Equity;United States;New York Stock Exchange Inc.
ACAD;ACADIA PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
VIRT;VIRTU FINANCIAL INC CLASS A;Financials;Equity;United States;New York Stock Exchange Inc.
CBU;COMMUNITY FINANCIAL SYSTEM INC;Financials;Equity;United States;New York Stock Exchange Inc.
PHIN;PHINIA INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
BCC;BOISE CASCADE;Industrials;Equity;United States;New York Stock Exchange Inc.
SYNA;SYNAPTICS INC;Information Technology;Equity;United States;NASDAQ
SPSC;SPS COMMERCE INC;Information Technology;Equity;United States;NASDAQ
GRAL;GRAIL INC;Health Care;Equity;United States;NASDAQ
ACMR;ACM RESEARCH CLASS A INC;Information Technology;Equity;United States;NASDAQ
HNI;HNI CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
PBH;PRESTIGE CONSUMER HEALTHCARE INC;Health Care;Equity;United States;New York Stock Exchange Inc.
FULT;FULTON FINANCIAL CORP;Financials;Equity;United States;NASDAQ
TPH;TRI POINTE HOMES INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
VRRM;VERRA MOBILITY CORP CLASS A;Industrials;Equity;United States;NASDAQ
UNF;UNIFIRST CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
HAYW;HAYWARD HOLDINGS INC;Industrials;Equity;United States;New York Stock Exchange Inc.
BFH;BREAD FINANCIAL HOLDINGS INC;Financials;Equity;United States;New York Stock Exchange Inc.
NMIH;NMI HOLDINGS INC;Financials;Equity;United States;NASDAQ
OPLN;OPENLANE INC;Industrials;Equity;United States;New York Stock Exchange Inc.
TGNA;TEGNA INC;Communication;Equity;United States;New York Stock Exchange Inc.
FIBK;FIRST INTERSTATE BANCSYSTEM INC;Financials;Equity;United States;NASDAQ
BNL;BROADSTONE NET LEASE INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
GNW;GENWORTH FINANCIAL INC;Financials;Equity;United States;New York Stock Exchange Inc.
CGON;CG ONCOLOGY INC;Health Care;Equity;United States;NASDAQ
CATY;CATHAY GENERAL BANCORP;Financials;Equity;United States;NASDAQ
FRPT;FRESHPET INC;Consumer Staples;Equity;United States;NASDAQ
CRCL;CIRCLE INTERNET GROUP INC CLASS A;Information Technology;Equity;United States;New York Stock Exchange Inc.
RH;RH;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
TVTX;TRAVERE THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
MZTI;MARZETTI;Consumer Staples;Equity;United States;NASDAQ
CARG;CARGURUS INC CLASS A;Communication;Equity;United States;NASDAQ
WSBC;WESBANCO INC;Financials;Equity;United States;NASDAQ
SHOO;STEVEN MADDEN LTD;Consumer Discretionary;Equity;United States;NASDAQ
ASH;ASHLAND INC;Materials;Equity;United States;New York Stock Exchange Inc.
KTB;KONTOOR BRANDS INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
XENE;XENON PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
HUBG;HUB GROUP INC CLASS A;Industrials;Equity;United States;NASDAQ
PAG;PENSKE AUTOMOTIVE GROUP VOTING INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
SHAK;SHAKE SHACK INC CLASS A;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
SLG;SL GREEN REALTY REIT CORP;Real Estate;Equity;United States;New York Stock Exchange Inc.
CWEN;CLEARWAY ENERGY INC CLASS C;Utilities;Equity;United States;New York Stock Exchange Inc.
AVNT;AVIENT CORP;Materials;Equity;United States;New York Stock Exchange Inc.
VKTX;VIKING THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
ZG;ZILLOW GROUP INC CLASS A;Real Estate;Equity;United States;NASDAQ
ACLS;AXCELIS TECHNOLOGIES INC;Information Technology;Equity;United States;NASDAQ
TDW;TIDEWATER INC;Energy;Equity;United States;New York Stock Exchange Inc.
STNG;SCORPIO TANKERS INC;Energy;Equity;United States;New York Stock Exchange Inc.
WDFC;WD-40;Consumer Staples;Equity;United States;NASDAQ
DRS;LEONARDO DRS INC;Industrials;Equity;United States;NASDAQ
EEFT;EURONET WORLDWIDE INC;Financials;Equity;United States;NASDAQ
ABM;ABM INDUSTRIES INC;Industrials;Equity;United States;New York Stock Exchange Inc.
LOAR;LOAR HOLDINGS INC;Industrials;Equity;United States;New York Stock Exchange Inc.
RRR;RED ROCK RESORTS ORS CLASS A INC;Consumer Discretionary;Equity;United States;NASDAQ
NATL;NCR ATLEOS CORP;Financials;Equity;United States;New York Stock Exchange Inc.
PTEN;PATTERSON UTI ENERGY INC;Energy;Equity;United States;NASDAQ
TERN;TERNS PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
CPRX;CATALYST PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
MPW;MEDICAL PROPERTIES TRUST REIT INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
BOKF;BOK FINANCIAL CORP;Financials;Equity;United States;NASDAQ
BGC;BGC GROUP INC CLASS A;Financials;Equity;United States;NASDAQ
ARQT;ARCUTIS BIOTHERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
IPGP;IPG PHOTONICS CORP;Information Technology;Equity;United States;NASDAQ
TBBK;BANCORP INC;Financials;Equity;United States;NASDAQ
PFS;PROVIDENT FINANCIAL SERVICES INC;Financials;Equity;United States;New York Stock Exchange Inc.
OSCR;OSCAR HEALTH INC CLASS A;Financials;Equity;United States;New York Stock Exchange Inc.
ITGR;INTEGER HOLDINGS CORP;Health Care;Equity;United States;New York Stock Exchange Inc.
JOE;ST JOE;Real Estate;Equity;United States;New York Stock Exchange Inc.
TOWN;TOWNEBANK;Financials;Equity;United States;NASDAQ
HURN;HURON CONSULTING GROUP INC;Industrials;Equity;United States;NASDAQ
HWKN;HAWKINS INC;Materials;Equity;United States;NASDAQ
ADPT;ADAPTIVE BIOTECHNOLOGIES CORP;Health Care;Equity;United States;NASDAQ
BOH;BANK OF HAWAII CORP;Financials;Equity;United States;New York Stock Exchange Inc.
WAY;WAYSTAR HOLDING CORP;Health Care;Equity;United States;NASDAQ
VCYT;VERACYTE INC;Health Care;Equity;United States;NASDAQ
KMT;KENNAMETAL INC;Industrials;Equity;United States;New York Stock Exchange Inc.
IAC;IAC INC;Communication;Equity;United States;NASDAQ
APGE;APOGEE THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
SBCF;SEACOAST BANKING OF FLORIDA;Financials;Equity;United States;NASDAQ
